eiken3,accident,事故(名詞)
eiken3,cost,費用(名詞)
eiken3,star,星、スター(名詞)
eiken3,keep,を保つ(動詞)
eiken3,late,遅い(形容詞)
eiken3,cold,冷たい(形容詞)
eiken3,food,食べ物(名詞)
eiken3,order,注文する(動詞)
eiken3,clean,きれいな(形容詞)
eiken3,trip,旅行(名詞)
eiken3,zoo,動物園(名詞)
eiken3,wash,洗う(動詞)
eiken3,fun,楽しみ(名詞)
eiken3,grandfather,祖父(名詞)
eiken3,travel,旅行(動詞)
eiken3,other,ほかの(形容詞)
eiken3,attention,注意(名詞)
eiken3,husband,夫(名詞)
eiken3,international,国際的な(形容詞)
eiken3,interesting,面白い(形容詞)
eiken3,often,しばしば、よく(副詞)
eiken3,boring,つまらない(形容詞)
eiken3,glad,うれしい(形容詞)
eiken3,below,下に、下記の(副詞)
eiken3,turn,曲がる、回る、変化する(動詞)
eiken3,wide,幅の広い(形容詞)
eiken3,loud,騒がしい(形容詞)
eiken3,amazing,驚くべき(形容詞)
eiken3,price,値段(名詞)
eiken3,each,各々の(形容詞)
eiken3,right,右に(副詞)
eiken3,anyway,ともかく(副詞)
eiken3,worry,心配させる(動詞)
eiken3,hard,一生懸命に(副詞)
eiken3,award,賞(名詞)
eiken3,ocean,大洋、海(名詞)
eiken3,draw,描く(動詞)
eiken3,luck,運(名詞)
eiken3,bakery,パン屋(名詞)
eiken3,busy,忙しい(形容詞)
eiken3,tonight,今夜は(副詞)
eiken3,cloudy,曇った(形容詞)
eiken3,wrong,間違った(形容詞)
eiken3,think,考える(動詞)
eiken3,subject,科目、題目(名詞)
eiken3,become,～になる(動詞)
eiken3,enter,入る(動詞)
eiken3,imagine,を想像する(動詞)
eiken3,without,～なしに(前置詞)
eiken3,through,を通り抜けて(前置詞)
eiken3,since,～以来(前置詞)
eiken3,horizon,地平線、水平線(名詞)
eiken3,buy,買う(動詞)
eiken3,celebrate,祝う(動詞)
eiken3,rule,支配、統治(名詞)
eiken3,wallet,さいふ(名詞)
eiken3,ride,乗る(動詞)
eiken3,scientist,科学者(名詞)
eiken3,rainy,雨降りの(形容詞)
eiken3,rise,昇る(動詞)
eiken3,steal,盗む(動詞)
eiken3,mirror,鏡(名詞)
eiken3,while,～する間(接続詞)
eiken3,feel,感じる(動詞)
eiken3,quick,速い(形容詞)
eiken3,ever,今まで(副詞)
eiken3,local,地元の(形容詞)
eiken3,lend,貸す(動詞)
eiken3,environment,環境、状況(名詞)
eiken3,hole,穴(名詞)
eiken3,explain,説明する(動詞)
eiken3,finger,指(名詞)
eiken3,head,頭(名詞)
eiken3,hand,手(名詞)
eiken3,shape,形(名詞)
eiken3,country,国(名詞)
eiken3,company,会社(名詞)
eiken3,taste,味(名詞)
eiken3,spend,費やす(動詞)
eiken3,visitor,観光客(名詞)
eiken3,boil,ゆでる、煮る(動詞)
eiken3,history,歴史(名詞)
eiken3,grew,育った(動詞)
eiken3,joined,参加した(動詞)
eiken3,letter,手紙(名詞)
eiken3,why,なぜ(副詞)
eiken3,Saturday,土曜日(名詞)
eiken3,Friday,金曜日(名詞)
eiken3,advice,忠告(名詞)
eiken3,Wednesday,水曜日(名詞)
eiken3,few,いくつかの(形容詞)
eiken3,piece,欠片、一部(名詞)
eiken3,went,行った(動詞)
eiken3,understand,理解する(動詞)
eiken3,reason,理由(名詞)
eiken3,pick,選ぶ(動詞)
eiken3,peaceful,平和な(形容詞)
eiken3,handle,を処理する(動詞)
eiken3,round,まわりに(前置詞)
eiken3,thirsty,のどの乾いた(形容詞)
eiken3,same,同じ(形容詞)
eiken3,more,もっと(副詞)
eiken3,purpose,目的(名詞)
eiken3,let's,～しよう(熟語)
eiken3,vegetable,野菜(名詞)
eiken3,May,５月(名詞)
eiken3,date,日付(名詞)
eiken3,February,2月(名詞)
eiken3,such,そのような(形容詞)
eiken3,wife,妻(名詞)
eiken3,move,動く、引っ越す(動詞)
eiken3,daughter,娘(名詞)
eiken3,always,いつも(副詞)
eiken3,everyone,みんな(代名詞)
eiken3,fix,固定する(動詞)
eiken3,side,側、面(名詞)
eiken3,hungry,空腹の(形容詞)
eiken3,here,ここに(副詞)
eiken3,last,ひとつ前の、最後の(形容詞)
eiken3,headache,頭痛(名詞)
eiken3,mountain,山(名詞)
eiken3,anywhere,どこでも(副詞)
eiken3,brush,をみがく(動詞)
eiken3,breakfast,朝食(名詞)
eiken3,hat,帽子(名詞)
eiken3,dinner,夕食(名詞)
eiken3,watch,見る(動詞)
eiken3,around,のまわりに(前置詞)
eiken3,salad,サラダ(名詞)
eiken3,nature,自然(名詞)
eiken3,design,を設計する(動詞)
eiken3,share,分かち合う(動詞)
eiken3,long,長い(形容詞)
eiken3,receive,を受け取る(動詞)
eiken3,injure,を傷つける(動詞)
eiken3,theater,劇場(名詞)
eiken3,horror,恐怖(名詞)
eiken3,attend,に通う、に出席する(動詞)
eiken3,die,死ぬ(動詞)
eiken3,fast,速い(形容詞)
eiken3,umbrella,傘(名詞)
eiken3,pleasure,楽しみ(名詞)
eiken3,picture,絵、写真(名詞)
eiken3,see,見る(動詞)
eiken3,art,芸術(名詞)
eiken3,too,～もまた(副詞)
eiken3,grandmother,祖母(名詞)
eiken3,doctor,医者(名詞)
eiken3,teach,教える(動詞)
eiken3,station,駅(名詞)
eiken3,after,～の後で(前置詞)
eiken3,airplane,飛行機(名詞)
eiken3,memory,記憶(名詞)
eiken3,wish,望む(動詞)
eiken3,answer,答える(動詞)
eiken3,example,例(名詞)
eiken3,protect,を守る、保護する(動詞)
eiken3,century,世紀(名詞)
eiken3,moment,瞬間(名詞)
eiken3,difference,違い(名詞)
eiken3,finish,終える(動詞)
eiken3,actually,実は、本当は(副詞)
eiken3,noisy,騒がしい(形容詞)
eiken3,hospital,病院(名詞)
eiken3,recently,最近(副詞)
eiken3,fact,事実、現実(名詞)
eiken3,sight,見ること(名詞)
eiken3,judge,審判員(名詞)
eiken3,complain,不満を言う(動詞)
eiken3,reach,届く(動詞)
eiken3,lose,失う(動詞)
eiken3,toy,玩具(名詞)
eiken3,November,11月(名詞)
eiken3,behind,背後に(前置詞)
eiken3,support,を支援する、応援する(動詞)
eiken3,outside,の外側に(前置詞)
eiken3,matter,問題、困ったこと(名詞)
eiken3,forget,忘れる(動詞)
eiken3,tooth,歯(名詞)
eiken3,rest,休息する(動詞)
eiken3,airline,航空会社(名詞)
eiken3,finally,ついに、やっと(副詞)
eiken3,river,川(名詞)
eiken3,pond,池(名詞)
eiken3,hill,丘(名詞)
eiken3,cry,泣く(動詞)
eiken3,grade,評価(名詞)
eiken3,warn,警告する(動詞)
eiken3,comfortable,心地の良い(形容詞)
eiken3,flavor,風味(名詞)
eiken3,meat,肉(名詞)
eiken3,kind,種類(名詞)
eiken3,square,正方形の(形容詞)
eiken3,bread,パン(名詞)
eiken3,quickly,素早く(副詞)
eiken3,burn,を燃やす(動詞)
eiken3,word,言葉(名詞)
eiken3,continue,続く(動詞)
eiken3,manager,部長(名詞)
eiken3,abroad,外国へ(副詞)
eiken3,farmer,農家(名詞)
eiken3,market,市場(名詞)
eiken3,health,健康(名詞)
eiken3,fresh,新鮮な(形容詞)
eiken3,build,建てる(動詞)
eiken3,future,未来(名詞)
eiken3,culture,文化(名詞)
eiken3,never,１度もない(副詞)
eiken3,silent,静かな(形容詞)
eiken3,several,幾つかの(形容詞)
eiken3,however,しかし(接続詞)
eiken3,foreign,外国の(形容詞)
eiken3,interest,興味(名詞)
eiken3,speak,話す(動詞)
eiken3,somewhere,どこかに(副詞)
eiken3,correct,正解(形容詞)
eiken3,clever,利口な(形容詞)
eiken3,very,非常に(副詞)
eiken3,probably,多分(副詞)
eiken3,held,握った(動詞)
eiken3,tradition,伝統(名詞)
eiken3,know,知っている(動詞)
eiken3,color,色(名詞)
eiken3,afternoon,午後(名詞)
eiken3,sun,太陽(名詞)
eiken3,summer,夏(名詞)
eiken3,soil,土(名詞)
eiken3,thousand,千(名詞)
eiken3,horse,馬(名詞)
eiken3,lost,失った(動詞)
eiken3,April,4月(名詞)
eiken3,won,勝った(動詞)
eiken3,tell,伝える(動詞)
eiken3,useful,役に立つ(形容詞)
eiken3,cloud,雲(名詞)
eiken3,exchange,交換(動詞)
eiken3,shake,震える(動詞)
eiken3,raise,手などを挙げる(動詞)
eiken3,agree,賛成する(動詞)
eiken3,smell,においがする(動詞)
eiken3,where,どこに(疑問詞)
eiken3,poor,貧乏な(形容詞)
eiken3,gave,与えた(動詞)
eiken3,take,取る(動詞)
eiken3,walk,散歩(名詞)
eiken3,both,両方の(形容詞)
eiken3,narrow,狭い(形容詞)
eiken3,studied,勉強した(動詞)
eiken3,sold,売った(動詞)
eiken3,spoke,話した(動詞)
eiken3,made,作った(動詞)
eiken3,graduate,卒業する(動詞)
eiken3,within,以内で(前置詞)
eiken3,yesterday,昨日(副詞)
eiken3,because,なぜなら(接続詞)
eiken3,dangerous,危険な(形容詞)
eiken3,island,島(名詞)
eiken3,temple,お寺(名詞)
eiken3,beginning,最初(名詞)
eiken3,traditional,伝統的な(形容詞)
eiken3,heaven,天国(名詞)
eiken3,fool,馬鹿(名詞)
eiken3,address,住所(名詞)
eiken3,lie,嘘(名詞)
eiken3,evacuation,避難(名詞)
eiken3,found,を見つけた(動詞)
eiken3,personal,個人の(形容詞)
eiken3,independence,独立(名詞)
eiken3,gentle,優しい(形容詞)
eiken3,shout,叫ぶ(動詞)
eiken3,ordinary,普通の(形容詞)
eiken3,many,多くの(形容詞)
eiken3,sentence,文(名詞)
eiken3,whole,全ての(形容詞)
eiken3,calligraphy,書道(名詞)
eiken3,calm,落ち着いた(形容詞)
eiken3,fail,失敗する(動詞)
eiken3,unhappy,不幸な(形容詞)
eiken3,well,健康な(形容詞)
eiken3,violence,暴力(名詞)
eiken3,awesome,すばらしい(形容詞)
eiken3,enemy,敵(名詞)
eiken3,someone,だれか、ある人(代名詞)
eiken3,arrow,矢(名詞)
eiken3,bother,面倒(動詞)
eiken3,fight,戦う(動詞)
eiken3,worth,の価値がある(形容詞)
eiken3,custom,習慣(名詞)
eiken3,sent,送った(動詞)
eiken3,announce,を発表する(動詞)
eiken3,illegal,違法な(形容詞)
eiken3,electronic,電子の(形容詞)
eiken3,latest,最新の(形容詞)
eiken3,hurry,急ぐ(動詞)
eiken3,shelter,避難所(名詞)
eiken3,crowd,群衆(名詞)
eiken3,surprisingly,驚いたことには(副詞)
eiken3,cancer,がん(名詞)
eiken3,fill,いっぱいにする(動詞)
eiken3,spelling,綴り(名詞)
eiken3,beer,ビール(名詞)
eiken3,gas,ガソリン(名詞)
eiken3,nuclear,核の、原子力の(形容詞)
eiken3,between,～と～の間(前置詞)
eiken3,disagree,意見が合わない(動詞)
eiken3,destroy,を破壊する(動詞)
eiken3,palace,宮殿(名詞)
eiken3,bake,焼く(動詞)
eiken3,sailor,船員(名詞)
eiken3,brain,頭脳(名詞)
eiken3,border,国境(名詞)
eiken3,sustainable,存続可能な(形容詞)
eiken3,encourage,を勇気づける(動詞)
eiken3,usual,通常の(形容詞)
eiken3,death,死(名詞)
eiken3,inventor,発明家(名詞)
eiken3,born,生まれる(形容詞)
eiken3,habit,習慣(名詞)
eiken3,earth,地球(名詞)
eiken3,barber,散髪屋(名詞)
eiken3,emergency,緊急事態(名詞)
eiken3,earthquake,地震(名詞)
eiken3,laugh,笑う(動詞)
eiken3,spread,広がる、広まる(動詞)
eiken3,tough,困難な;難しい(形容詞)
eiken3,lip,唇(名詞)
eiken3,tightly,しっかりと(副詞)
eiken3,bridge,橋(名詞)
eiken3,president,大統領(名詞)
eiken3,relatively,比較的(副詞)
eiken3,row,こぐ(動詞)
eiken3,drove,運転した(動詞)
eiken3,low,低い(形容詞)
eiken3,branch,枝(名詞)
eiken3,common,共通の(形容詞)
eiken3,discover,発見する(動詞)
eiken3,tie,ネクタイ(名詞)
eiken3,coal,石炭(名詞)
eiken3,wind,風(名詞)
eiken3,thought,考え(名詞)
eiken3,peace,平和(名詞)
eiken3,poet,詩人(名詞)
eiken3,definitely,もちろん、確かに(副詞)
eiken3,rose,昇った(動詞)
eiken3,domestic,国内の(形容詞)
eiken3,most,たいていの;大部分の(形容詞)
eiken3,strict,厳しい(形容詞)
eiken3,artistic,芸術的な(形容詞)
eiken3,little,ほとんど～ない(形容詞)
eiken3,wonder,不思議に思う(動詞)
eiken3,war,戦争(名詞)
eiken3,senior,年上の;上級の(形容詞)
eiken3,roof,屋根(名詞)
eiken3,tax,税;税金(名詞)
eiken3,medicine,薬(名詞)
eiken3,drop,落ちる(動詞)
eiken3,east,東(名詞)
eiken3,absent,欠席の(形容詞)
eiken3,ecosystem,生態系(名詞)
eiken3,illiterate,読み書きのできない(形容詞)
eiken3,possible,可能な(形容詞)
eiken3,introduce,紹介する(動詞)
eiken3,ban,を禁止する(動詞)
eiken3,land,土地(名詞)
eiken3,creative,創造力のある(形容詞)
eiken3,overseas,外国へ(副詞)
eiken3,discuss,話し合う(動詞)
eiken3,flat,平らな(形容詞)
eiken3,daily,日常の(形容詞)
eiken3,hopeful,希望を持っている(形容詞)
eiken3,desert,砂漠(名詞)
eiken3,port,港(名詞)
eiken3,researcher,研究者(名詞)
eiken3,belong,のものである(動詞)
eiken3,functional,実用的な(形容詞)
eiken3,electricity,電力(名詞)
eiken3,leaf,葉(名詞)
eiken3,establish,を設立する(動詞)
eiken3,climb,登る(動詞)
eiken3,amaze,をびっくりさせる(動詞)
eiken3,valley,谷(名詞)
eiken3,satisfy,を満足させる(動詞)
eiken3,transport,を輸送する(動詞)
eiken3,blow,吹く(動詞)
eiken3,monthly,月に1回の(形容詞)
eiken3,second,秒(名詞)
eiken3,although,であるけれど(接続詞)
eiken3,silk,絹(名詞)
eiken3,endangered,絶滅の危機にさらされている(形容詞)
eiken3,convenient,便利な(形容詞)
eiken3,gym,体育館(名詞)
eiken3,breed,を飼育する;繁殖する(動詞)
eiken3,wrap,を包む(動詞)
eiken3,increase,を増やす;増大させる(動詞)
eiken3,railway,鉄道(名詞)
eiken3,shoulder,肩(名詞)
eiken3,supply,供給(名詞)
eiken3,lead,を導く(動詞)
eiken3,national,国家の(形容詞)
eiken3,foot,足(名詞)
eiken3,survey,調査(名詞)
eiken3,south,南(名詞)
eiken3,let,～に～をさせる(動詞)
eiken3,sort,種類(名詞)
eiken3,jewel,宝石(名詞)
eiken3,though,だけれども(接続詞)
eiken3,dead,死んだ(形容詞)
eiken3,hundred,百(名詞)
eiken3,indeed,実に(副詞)
eiken3,government,政府(名詞)
eiken3,countryside,田舎(名詞)
eiken3,amount,量;額(名詞)
eiken3,limited,限られた(形容詞)
eiken3,climate,気候(名詞)
eiken3,surround,を囲む(動詞)
eiken3,holy,神聖な(形容詞)
eiken3,instruction,指示(名詞)
eiken3,waste,浪費(動詞)
eiken3,survive,生き残る(動詞)
eiken3,weekly,週刊の(形容詞)
eiken3,magazine,雑誌(名詞)
eiken3,store,を蓄える(動詞)
eiken3,opinion,意見;考え(名詞)
eiken3,lazy,怠け者の(形容詞)
eiken3,discrimination,差別(名詞)
eiken3,root,根(名詞)
eiken3,fold,を折る;折りたたむ(動詞)
eiken3,afraid,恐れて(形容詞)
eiken3,bit,少し(名詞)
eiken3,development,開発(名詞)
eiken3,steam,蒸気(名詞)
eiken3,foolish,愚かな(形容詞)
eiken3,pain,痛み(名詞)
eiken3,chemical,化学物質(名詞)
eiken3,said,言った(動詞)
eiken3,capture,を捕まえる(動詞)
eiken3,tiny,小さな(形容詞)
eiken3,wet,濡れている(形容詞)
eiken3,arrest,を逮捕する(動詞)
eiken3,curious,好奇心の強い(形容詞)
eiken3,unfair,不公平な;不当な(形容詞)
eiken3,strange,奇妙な(形容詞)
eiken3,carefully,注意深く(副詞)
eiken3,tired,疲れて(形容詞)
eiken3,terrible,ひどい(形容詞)
eiken3,accept,を受け入れる(動詞)
eiken3,statue,像(名詞)
eiken3,else,その他に(副詞)
eiken3,law,法律(名詞)
eiken3,site,場所(名詞)
eiken3,decision,決定(名詞)
eiken3,growth,増加(名詞)
eiken3,stationery,文房具(名詞)
eiken3,above,上に;上記の(副詞)
eiken3,stand,を我慢する(動詞)
eiken3,yet,まだ;今のところは(副詞)
eiken3,include,を含む(動詞)
eiken3,hold,握る(動詞)
eiken3,apply,当てはまる(動詞)
eiken3,wake,目が覚める(動詞)
eiken3,bomb,爆弾(名詞)
eiken3,resident,住民;居住者(名詞)
eiken3,audience,聴衆;観客(名詞)
eiken3,brave,勇敢な(形容詞)
eiken3,extinguisher,消火器(名詞)
eiken3,iron,鉄(名詞)
eiken3,trade,貿易(名詞)
eiken3,hall,廊下(名詞)
eiken3,capital,首都(名詞)
eiken3,person,人(名詞)
eiken3,run,を主催する(動詞)
eiken3,flight,飛行(名詞)
eiken3,renewable,再生可能な(形容詞)
eiken3,poem,詩(名詞)
eiken3,donate,を寄付する(動詞)
eiken3,begin,始まる(動詞)
eiken3,nest,巣(名詞)
eiken3,import,を輸入する(動詞)
eiken3,secret,秘密(名詞)
eiken3,given,与えた(形容詞)
eiken3,progress,進歩(名詞)
eiken3,unused,未使用の(形容詞)
eiken3,neither,～も～もない(副詞)
eiken3,wave,波(名詞)
eiken3,yen,円(名詞)
eiken3,debate,討論(名詞)
eiken3,lullaby,子守歌(名詞)
eiken3,feather,羽(名詞)
eiken3,note,紙幣(名詞)
eiken3,awake,目が覚める(形容詞)
eiken3,fall,落ちる;降りる(動詞)
eiken3,crazy,気の狂った(形容詞)
eiken3,discussion,討論(名詞)
eiken3,metal,金属(名詞)
eiken3,relation,関係(名詞)
eiken3,colony,植民地(名詞)
eiken3,airport,空港(名詞)
eiken3,past,過去の(名詞)
eiken3,succeed,成功する(動詞)
eiken3,certain,確かな(形容詞)
eiken3,modern,現代的な(形容詞)
eiken3,affect,に影響を与える(動詞)
eiken3,match,試合(名詞)
eiken3,beyond,を超えた所に(前置詞)
eiken3,even,～さえ(副詞)
eiken3,quietly,静かに;落ち着いて(副詞)
eiken3,blood,血(名詞)
eiken3,signal,信号(名詞)
eiken3,protest,抗議する(動詞)
eiken3,extinction,絶滅(名詞)
eiken3,fantastic,素晴らしい(形容詞)
eiken3,pleased,喜んで(形容詞)
eiken3,uniform,制服(名詞)
eiken3,stranger,他人(名詞)
eiken3,neighbor,隣人(名詞)
eiken3,mean,意味する(動詞)
eiken3,courage,勇気(名詞)
eiken3,eraser,消しゴム(名詞)
eiken3,quarter,4分の1(名詞)
eiken3,leg,脚(名詞)
eiken3,army,陸軍(名詞)
eiken3,language,言語(名詞)
eiken3,universe,宇宙(名詞)
eiken3,solve,を解決する(動詞)
eiken3,effective,効果的な(形容詞)
eiken3,pursue,を追い求める(動詞)
eiken3,step,足元;階段(名詞)
eiken3,well-known,有名な(形容詞)
eiken3,condition,状況(名詞)
eiken3,burden,負担;重荷(名詞)
eiken3,wood,木材(名詞)
eiken3,shade,陰;日陰(名詞)
eiken3,merchant,商人(名詞)
eiken3,son,息子(名詞)
eiken3,heard,聞いた(動詞)
eiken3,sidewalk,歩道(名詞)
eiken3,quiet,静かな(形容詞)
eiken3,billion,10億(名詞)
eiken3,graduation,卒業(名詞)
eiken3,release,を放出する(動詞)
eiken3,heat,熱(名詞)
eiken3,perhaps,多分(副詞)
eiken3,factory,工場(名詞)
eiken3,besides,その上;さらに(接続詞)
eiken3,successful,成功した(形容詞)
eiken3,weapon,武器(名詞)
eiken3,necessary,必要な(形容詞)
eiken3,extend,を広げる(動詞)
eiken3,happiness,幸福(名詞)
eiken3,midnight,真夜中(名詞)
eiken3,consumer,消費者(名詞)
eiken3,depend,頼る(動詞)
eiken3,trust,を信用する(動詞)
eiken3,film,映画(名詞)
eiken3,honest,正直な(形容詞)
eiken3,college,大学(名詞)
eiken3,loss,失うこと;喪失(名詞)
eiken3,front,前(名詞)
eiken3,honey,蜂蜜(名詞)
eiken3,grass,草(名詞)
eiken3,suddenly,突然に(副詞)
eiken3,heart,心(名詞)
eiken3,disaster,災害(名詞)
eiken3,disease,病気(名詞)
eiken3,weak,弱い;かすかな(形容詞)
eiken3,could,できた(助動詞)
eiken3,rapidly,速く;急速に(副詞)
eiken3,charge,を充電する(動詞)
eiken3,meant,意味した(動詞)
eiken3,behavior,ふるまい(名詞)
eiken3,uncomfortable,心地の悪い(形容詞)
eiken3,title,題名;表題(名詞)
eiken3,resource,資源(名詞)
eiken3,ashamed,恥じて(形容詞)
eiken3,image,画像;印象(名詞)
eiken3,mouth,口(名詞)
eiken3,seem,～の様に見える(動詞)
eiken3,north,北(名詞)
eiken3,planet,惑星(名詞)
eiken3,fortunately,幸運にも(副詞)
eiken3,exception,例外(名詞)
eiken3,cloth,服(名詞)
eiken3,certainly,確かに(副詞)
eiken3,surely,確かに(副詞)
eiken3,device,装置(名詞)
eiken3,arm,腕(名詞)
eiken3,treasure,宝物(名詞)
eiken3,just,たった今(副詞)
eiken3,at,～で(前置詞)
eiken3,focus,集中する(動詞)
eiken3,respect,を尊敬する(動詞)
eiken3,somehow,何らかの形で(副詞)
eiken3,mind,精神(名詞)
eiken3,fire,火事(名詞)
eiken3,god,神(名詞)
eiken3,blind,目の見えない(形容詞)
eiken3,forward,前へ(副詞)
eiken3,tear,涙(名詞)
eiken3,employee,従業員(名詞)
eiken3,raw,生の(形容詞)
eiken3,survival,存続;生き残ること(名詞)
eiken3,realize,実現する(動詞)
eiken3,road,道路(名詞)
eiken3,species,種(名詞)
eiken3,lawyer,弁護士(名詞)
eiken3,pretty,かなり(副詞)
eiken3,success,成功(名詞)
eiken3,himself,彼自身を(代名詞)
eiken3,sleepy,眠い(形容詞)
eiken3,quite,かなり;相当(副詞)
eiken3,away,離れて(副詞)
eiken3,scared,怖がって(形容詞)
eiken3,dislike,嫌う(動詞)
eiken3,ahead,前方に(副詞)
eiken3,excuse,許す(動詞)
eiken3,period,時代(名詞)
eiken3,Congratulations.,おめでとう。
eiken2p,available,利用できる;使用可能な(形容詞)
eiken2p,nowadays,最近;近頃(副詞)
eiken2p,gain,得る;獲得する(動詞)
eiken2p,quality,質;特性(名詞)
eiken2p,improve,を改善する;改良する(動詞)
eiken2p,extra,余分の;特別の(形容詞)
eiken2p,clothing,衣料品;服(名詞)
eiken2p,disappoint,がっかりさせる;失望させる(動詞)
eiken2p,originally,はじめは;元々は(副詞)
eiken2p,details,詳細;詳しく説明する(名詞)
eiken2p,melt,溶ける;を溶かす(動詞)
eiken2p,direction,方向;方角(名詞)
eiken2p,injury,怪我;負傷(名詞)
eiken2p,silence,沈黙(名詞)
eiken2p,tight,狭い;締まった(形容詞)
eiken2p,sharp,鋭い;先鋭的な(形容詞)
eiken2p,advantage,有利;利点(名詞)
eiken2p,object,物体;実体(名詞)
eiken2p,add,足し算する;合計する(動詞)
eiken2p,surface,表面;水面(名詞)
eiken2p,knowledge,知識;学識(名詞)
eiken2p,immediately,即座に;直ちに(副詞)
eiken2p,experiment,実験;試み(名詞)
eiken2p,material,材料;原料(名詞)
eiken2p,traffic,交通;運輸(名詞)
eiken2p,reduce,を減らす;縮小する(動詞)
eiken2p,distance,距離;間隔(名詞)
eiken2p,opportunity,機会;好機(名詞)
